,Cover_Type
137687,1
43653,1
323991,0
477867,0
249247,1
503813,1
250281,0
154865,1
399331,0
301382,5
155922,1
321262,1
76819,1
122901,1
538267,1
12900,3
221300,1
423413,1
231892,1
5684,2
43417,1
493388,0
62766,1
176958,1
36816,1
79356,1
223569,0
575458,2
186949,0
97951,1
45193,1
333579,0
240418,1
246125,5
515071,0
67886,1
186098,1
517408,1
471750,1
73727,0
390905,5
81984,1
190707,0
532544,1
129669,1
50576,1
349771,0
123948,1
378212,1
349523,0
572879,2
182191,0
251473,0
519716,6
347525,0
226009,1
358925,6
336415,0
389512,1
178522,0
528139,0
495683,1
538820,1
244130,1
64282,1
292269,6
417891,5
492407,1
316936,0
342962,1
304989,1
339963,1
15574,1
478459,1
274518,0
445331,0
146922,1
95833,1
356364,0
410252,0
445277,1
235210,0
415217,1
394354,0
194068,1
361630,0
31764,1
307005,1
68685,1
316195,0
306655,5
286878,0
162081,1
303360,0
510447,0
381414,6
42807,0
466977,0
227830,0
107956,1
523155,1
115245,1
207286,0
400395,1
14504,0
26614,1
389472,1
209663,0
502540,0
297242,5
77901,1
309503,1
425870,1
73481,0
396359,1
217852,0
130771,1
166758,1
243164,1
270837,0
218525,1
372621,1
559537,1
443132,0
226058,1
162835,1
552185,0
363175,1
276231,0
447763,0
126962,1
364407,1
520473,0
477529,1
171732,0
89582,1
263708,2
515787,0
308256,0
392106,1
517046,0
548240,1
229722,0
121584,1
231617,6
386479,1
155756,0
361556,2
245213,1
172085,1
206397,0
433163,1
541616,1
109231,1
2974,2
64757,1
411786,1
503286,1
341802,0
310335,0
34506,1
45983,0
123249,1
244732,1
105815,1
177260,1
185104,1
472876,1
361143,1
362163,2
256414,1
238100,1
495932,0
319391,0
82536,1
541430,0
361653,0
62512,1
492024,1
507834,1
77718,1
219668,0
397012,0
392526,0
462590,0
105795,1
276334,6
233984,2
191696,0
86717,1
350359,0
78416,1
336689,2
510367,0
117551,1
12115,4
547582,0
89849,1
488405,1
238006,0
353848,1
412645,1
513717,4
1425,0
298285,0
352607,1
302907,0
20926,1
199644,1
177911,0
570308,2
237089,1
32357,0
573592,2
39001,1
553500,1
22541,1
156018,0
352720,0
560913,1
45409,1
285015,0
332469,2
108482,1
178647,0
58635,1
573518,2
309088,0
268873,0
64082,0
515583,0
311268,1
363137,1
215218,0
209520,0
223447,2
526325,1
20114,1
327445,1
42979,1
224259,2
466816,0
483991,1
326377,0
566729,1
353787,0
83436,1
5133,3
485317,1
284560,0
134462,1
127980,1
198271,1
345145,1
149880,1
357681,6
250285,0
277665,1
376539,1
465738,0
314039,0
290831,6
332495,2
125442,1
247026,1
408780,1
493803,1
388271,1
361703,1
294058,5
84695,1
520050,0
182981,0
298380,0
223977,0
218514,1
183421,0
154497,1
572621,1
335176,1
519639,0
61100,0
553650,1
79326,1
60770,0
82452,1
173162,0
39418,1
45202,1
455049,6
69428,0
262525,1
360857,1
464099,6
299154,1
89018,1
288766,5
568405,1
337847,0
15834,1
350407,1
236917,5
263460,1
283224,0
513784,0
482668,6
231470,1
134155,1
355890,0
556040,1
298684,0
506181,1
394402,0
417414,0
193963,0
28411,1
422211,0
48476,1
507333,1
515243,0
79715,1
551466,1
438935,0
484308,1
562930,1
306395,1
547689,1
371694,6
561957,1
200543,1
576088,5
227589,1
377035,1
324988,0
392588,0
20346,1
376382,1
217815,0
279609,2
212647,0
529659,1
140099,1
287406,1
5387,6
527326,1
153034,1
278985,2
556555,1
545224,0
222882,1
446669,0
509718,0
475650,1
201336,1
324620,1
363732,1
288308,6
506688,0
229947,1
398994,1
342712,2
53182,1
59634,0
534076,1
451671,0
207770,0
465156,0
105154,1
138610,0
102892,0
275654,0
337741,1
132062,0
522053,0
255135,1
571876,2
282625,0
59772,1
426401,1
29045,1
446270,0
564148,1
143208,0
574023,2
229338,1
174547,1
190295,1
177283,0
210400,0
482901,1
342808,6
522782,0
448154,0
467679,6
413347,1
335364,2
58360,1
105761,1
409413,0
18670,1
212273,1
410595,0
2733,4
467760,1
225805,2
313946,0
193238,1
205511,0
362137,2
209465,1
220334,0
90456,1
407077,0
506027,1
372177,2
371577,1
280013,2
156389,1
181394,1
480445,1
521879,1
241000,1
434055,0
487636,1
49040,0
153532,0
498594,1
9952,6
166951,1
117359,1
414884,0
290012,1
6352,1
237337,2
160169,1
299336,5
509401,0
385744,2
462862,1
449370,1
91699,1
412018,0
492591,0
25591,1
245875,1
560790,1
179140,1
106790,1
282212,1
466492,0
562711,0
396101,2
100420,4
99398,1
380835,6
348967,1
117935,1
434927,0
404693,1
249028,1
65513,0
122178,1
516925,1
214724,1
268186,3
103560,1
451860,0
85151,1
155579,1
318465,1
225906,0
544176,1
226195,1
178770,1
189479,1
110580,1
476040,0
66005,1
304923,0
575897,5
13221,2
25228,1
249598,4
286300,0
45234,1
3841,3
294351,1
509680,0
251185,2
137118,1
186955,0
43759,1
386100,0
28325,1
227142,1
56317,1
348003,1
305537,1
101549,1
276017,2
61092,0
310053,1
500834,1
519590,0
294181,0
125505,1
466387,1
261318,0
453424,6
461577,6
271151,2
28822,1
188761,1
250501,1
307156,5
454348,0
307677,5
24487,1
324318,1
443414,0
89277,1
346512,1
352697,0
546467,1
106335,1
556750,1
189351,1
407671,4
384429,0
279150,0
324103,1
262719,2
169745,1
175985,1
254922,2
513913,0
309149,5
476225,0
263677,2
187655,0
251130,5
390411,0
413144,1
104883,1
163402,1
244647,1
189622,0
141331,1
224719,1
523919,1
313468,0
180781,0
196734,0
434597,0
309221,0
87507,1
183441,0
134151,1
180499,0
167861,1
344609,1
42502,1
8494,4
56360,0
482299,0
294436,5
63270,1
458107,6
538193,0
292457,0
503565,0
309727,2
15864,1
143028,1
52600,0
349414,5
114632,1
427769,1
70096,1
121803,1
424513,1
538950,0
467508,0
62449,0
278542,5
510010,1
533817,0
306393,1
155546,0
22616,1
272623,0
186745,0
51291,1
482327,0
213423,6
391772,0
369182,6
256616,1
270073,1
217958,1
472407,0
26124,1
503236,0
204414,0
437922,0
400417,0
257718,1
202807,0
311905,1
42320,1
544547,0
218471,1
461794,0
74208,1
53001,1
43931,0
504738,0
394314,1
374212,6
91535,1
378524,1
333081,4
541617,1
509035,6
95255,1
374661,1
327107,1
94788,1
504954,0
424312,0
82307,1
519361,1
444232,0
440592,1
200660,1
346873,1
199977,1
459802,0
566700,1
392402,0
480185,0
114344,1
101671,1
244136,1
427371,0
143323,1
195005,0
382031,1
122416,1
235796,1
425169,1
163927,1
243300,1
126391,1
230335,1
520408,1
178407,0
420460,0
467517,0
384362,1
439344,0
29035,0
324390,1
264374,1
41244,0
303558,0
463630,6
196507,1
41011,1
407730,0
216125,6
422435,1
343003,1
422723,0
357233,1
430154,0
149443,0
114824,1
322231,1
394248,1
205581,0
122007,1
542657,0
576672,2
35134,1
424695,1
545032,1
202122,0
182792,1
407172,0
361824,1
16837,0
293370,1
305897,0
163794,1
109723,1
272361,0
231925,1
560487,1
386900,1
567374,1
476906,1
266801,2
104939,0
519825,1
395252,1
345687,0
424166,1
288564,1
407031,0
167214,1
81842,1
12394,4
538119,0
166331,1
258503,2
371714,1
272106,1
553796,0
387045,4
205125,0
36836,1
136267,1
234137,0
105416,1
270530,1
139593,1
367275,5
384735,6
524929,1
243521,2
518016,0
448808,1
398526,1
527099,0
516348,1
287825,0
84061,1
316047,1
564005,0
199862,1
407106,0
295595,0
208625,0
177353,1
416651,0
49365,1
205524,0
205736,1
273885,5
132061,0
555922,0
132474,1
174558,1
254753,1
460858,0
140269,1
353039,2
449231,0
357269,0
35762,1
504533,1
497585,0
281740,0
486946,1
236297,1
27863,1
340584,0
503227,0
155326,1
92232,1
420701,1
180998,1
336123,0
51956,1
343666,0
179165,0
573552,2
115635,1
279407,0
443732,0
226313,6
312880,1
479714,1
45445,1
363158,1
226355,0
217178,1
230710,0
88724,1
560574,0
52470,1
244789,1
100501,1
565373,1
326100,1
133194,1
118309,1
143921,0
440726,0
8974,0
465634,6
265842,2
364603,1
504739,0
464079,6
269965,0
312389,1
201890,1
165926,1
526230,0
446805,0
393607,1
188806,0
525453,6
396657,1
512347,0
522246,1
543472,1
459688,0
566926,1
16558,1
367599,1
21315,1
106944,1
499278,0
126183,1
513459,1
261535,4
373439,4
486254,0
524908,1
557655,1
313969,0
52379,1
390987,0
51547,0
580493,2
102061,1
382920,1
326839,2
203755,0
177966,1
51573,0
47681,1
151951,1
183611,0
34724,1
64632,0
249182,1
547764,1
322737,1
412347,0
326719,1
387425,6
564129,1
498125,0
485692,0
471487,0
154147,1
496877,6
448516,0
497000,0
348754,2
459360,0
267031,1
224778,1
116935,1
206301,1
125361,1
192781,0
469035,0
303368,0
221497,0
308527,1
560688,0
532938,0
473953,1
379956,1
360419,2
347362,0
102387,1
235645,1
450917,6
339408,1
471725,6
16189,1
481960,1
152421,0
254096,1
304830,0
481615,0
299178,1
358135,1
234735,1
463649,0
16363,1
545112,0
467336,1
543949,1
545426,0
102668,1
244788,0
441600,1
102126,1
406876,1
144356,1
556298,0
308751,0
369486,0
518073,0
546069,0
195890,1
579090,2
60124,1
407637,6
387263,0
209844,0
385827,1
22822,1
9958,0
352867,1
283392,4
219810,1
319291,1
292018,1
522306,0
274175,1
35530,1
233788,0
209282,0
171728,1
279056,5
23653,1
141111,0
66177,1
56891,0
179101,1
298506,5
182401,0
286453,2
137616,1
70394,1
422130,0
327193,0
188210,1
255585,2
569670,1
452374,0
560108,0
21790,1
194687,1
420410,0
136252,0
320199,1
537993,1
108396,1
303173,1
228219,0
178144,0
527497,0
269064,1
281002,1
239723,2
152806,1
161666,1
568311,1
169585,1
264675,0
364888,1
43396,1
552582,0
568172,1
504587,0
135445,1
219839,1
234119,0
37883,1
70099,1
67078,1
473297,0
409805,0
547373,0
286116,0
178346,0
354469,1
299229,1
409303,0
316432,0
307923,0
198615,1
103781,1
489202,0
474797,0
101991,0
190937,0
250985,1
180788,0
373718,1
133469,1
519021,0
457497,0
120800,0
356630,1
120604,1
344255,1
545480,0
535153,1
377816,0
253525,1
212157,0
379236,0
380750,6
558951,1
509250,1
347696,0
225914,0
246593,2
290733,2
262120,2
73671,1
83241,0
255396,0
352118,0
409271,0
424426,0
105529,1
399731,0
380664,0
203565,0
323555,0
551063,0
284113,2
208983,0
194592,1
60930,1
90462,1
299127,0
15591,1
238595,1
491265,1
484233,1
48961,1
422856,1
67963,1
21644,1
81300,1
519095,0
468401,1
444522,0
521633,0
201907,1
61776,1
229865,1
103946,1
289117,1
411960,1
158442,1
241235,1
5322,2
202196,1
406424,0
49394,1
518238,0
357374,2
536913,0
189071,0
379629,1
170049,1
151952,1
400874,2
100260,1
65589,1
15057,5
450439,6
61793,1
265475,2
34899,1
354211,1
230552,5
341694,1
5958,5
92569,1
359584,1
326463,1
4848,3
170519,1
410474,0
375148,1
251932,5
184409,1
523339,0
266559,1
406300,2
17068,1
304268,2
523384,1
526867,0
351560,0
26385,1
508097,0
508578,0
575286,2
55642,0
91576,1
216345,0
403717,0
293113,5
186363,1
257392,2
218544,1
138606,0
53400,1
541827,1
522994,0
283648,2
563796,1
410210,0
577836,2
490574,0
249131,1
285686,1
123830,1
424715,1
45767,1
58630,1
88205,1
210610,0
20708,1
157143,1
245088,2
242746,1
368793,0
111826,1
61418,1
35247,1
55071,0
375725,1
195245,0
294542,5
370082,1
143684,1
371812,1
63280,1
150919,0
43060,1
233421,1
233833,1
18656,1
459270,0
513927,0
284796,2
193046,1
137362,1
348673,0
484744,0
184455,0
286129,0
61328,1
558662,1
455663,6
302168,1
316177,0
260717,2
254359,2
124052,1
185445,1
220124,1
304855,0
81946,1
18533,0
529144,1
181135,1
200519,1
496854,6
4183,3
262551,1
529043,0
137181,0
58610,0
9290,6
276426,1
531940,0
274216,1
346459,4
228509,1
491064,0
194760,1
464567,0
570578,1
394445,0
114658,4
232084,0
212277,1
58744,0
388113,0
74262,1
573165,1
179838,1
357275,1
558993,1
357862,1
427744,0
184668,1
345362,0
134414,1
339531,1
417433,0
355011,0
487212,1
295247,1
484180,1
8995,0
210456,0
351682,4
256141,2
195423,0
483143,0
129458,1
498256,0
411521,6
72956,1
280136,2
118693,1
335287,2
134270,1
507301,1
177634,0
172203,1
551182,1
262165,2
452180,0
471046,1
521208,1
240635,2
422367,0
206895,0
579766,2
202987,1
44779,0
502265,0
219166,1
82420,1
280333,0
579008,2
20646,1
293835,1
235402,1
3409,2
230196,0
433137,0
8304,6
580092,2
238320,2
122436,0
80616,0
150868,1
100670,1
171335,1
172898,0
483144,0
430752,0
304577,1
580101,2
574504,2
153680,1
519348,1
438972,0
545226,0
159467,1
144291,0
448924,0
170370,1
318027,2
436813,0
3934,3
237627,1
215984,1
482774,0
172814,1
476732,0
562967,1
392853,0
91418,0
232917,5
64917,0
304033,1
20929,1
502221,0
289923,0
545626,0
208920,0
419232,0
449446,6
356195,0
142791,0
531526,0
80261,0
436201,0
48576,1
106775,1
5544,5
21651,1
240008,1
29316,1
541268,6
425432,0
50658,1
360206,1
505556,1
277654,1
513407,0
60857,1
363948,0
38043,1
87497,1
242651,4
134969,1
221514,1
417175,4
359599,1
430652,0
60685,0
126573,0
61251,1
194963,1
273571,1
416031,1
540334,1
1926,2
286727,1
159635,1
238281,5
308275,0
299631,1
232362,1
528170,0
447516,0
25606,1
574383,2
286262,1
426340,2
14330,6
191005,0
325950,0
231703,1
82761,1
531808,1
338683,0
513051,0
182434,0
430277,1
540786,6
14286,0
329827,0
52370,1
170847,1
493641,0
308049,1
545489,0
90129,1
395438,2
449198,0
548407,1
90137,1
457950,1
539155,0
527550,0
525224,6
274154,0
65094,1
441822,1
181198,0
156789,0
556466,1
261588,1
125432,0
466559,0
363077,0
246279,4
136147,1
175665,0
7841,5
560235,1
446326,0
239432,1
521947,0
222677,0
313016,1
297068,1
303733,5
255692,0
411909,0
250178,1
409956,0
145298,1
333655,0
439968,0
102828,0
107520,1
106461,1
504636,6
573875,2
484344,1
270234,2
5493,3
536381,0
447236,0
530302,0
358344,0
137034,1
66178,1
51247,1
26201,1
22929,0
40395,1
343371,2
309075,0
89165,0
171523,1
158302,1
76253,1
448141,0
86772,1
53998,0
253557,1
70206,1
48272,0
442924,1
236088,1
442373,0
194247,0
206963,1
539518,6
254409,2
543100,0
202590,0
169918,1
9475,6
112436,1
309580,1
211553,0
478090,1
291120,5
64086,1
78383,1
247025,1
259614,2
63629,0
342735,2
317213,0
562331,0
52032,1
52718,1
201631,1
147091,0
430278,1
382830,6
478798,1
339552,6
489614,6
156584,0
511878,0
429552,0
233115,0
51358,1
158315,1
529468,6
474074,0
207816,0
263415,1
78602,1
389977,0
93201,1
522704,1
34139,1
250236,1
42396,0
468112,0
471210,0
367808,5
63217,0
453385,0
1841,4
573459,2
455167,0
340399,1
436304,0
223719,1
148707,1
552884,1
487979,1
65082,1
561491,0
329553,1
35831,0
151643,1
486804,1
213413,0
267129,2
284994,1
274411,2
235914,2
33233,1
400416,0
41858,1
256498,1
385653,1
437807,0
139471,1
484679,1
299449,0
126709,1
237888,5
241661,1
222105,1
249181,1
498801,0
63230,1
274663,1
252385,5
387086,0
205300,0
130037,1
237613,0
429672,0
222480,1
438729,1
160827,0
103937,1
402381,0
42721,1
131864,1
440703,0
495522,0
359271,0
19707,1
62371,1
167799,1
171207,0
308191,1
178628,0
245925,0
262485,1
176658,1
170376,0
274119,1
188605,1
290331,2
287797,0
464046,6
431430,0
386,4
223500,0
59985,0
44908,0
284907,0
230785,1
402038,0
313185,0
551361,1
532558,1
126275,1
435803,1
64182,1
135802,1
209375,0
236548,1
152846,1
558199,1
323665,1
570506,1
579974,5
198678,0
484952,0
108858,1
235916,2
340047,1
443779,0
562489,1
264398,1
461152,6
449109,0
188988,0
241385,1
422489,4
77798,1
579538,2
304458,1
106009,1
169140,1
72053,1
213477,4
59405,0
476378,1
259351,1
541082,1
182474,0
272944,0
538101,0
529814,0
353253,1
220735,0
556320,1
102547,0
220843,1
157020,0
259180,0
324812,1
211777,0
315374,4
67150,0
298978,5
238888,0
398673,1
341228,0
505060,1
407775,1
442987,0
404762,0
173813,0
78255,1
70113,1
66873,0
187342,0
330104,0
335673,1
478005,1
218493,1
28884,1
224383,2
560333,1
200118,0
339490,2
282919,2
195996,1
506218,1
9808,6
116828,1
168357,0
212722,0
361889,0
102272,0
147510,1
129781,1
207211,0
249726,1
35019,0
203951,1
329943,1
237397,5
487348,0
164749,1
472838,1
453651,0
47515,0
408154,0
198098,0
272011,1
411266,1
477592,1
256934,0
170066,1
181843,0
445638,1
383520,1
511312,1
188528,0
399897,6
242111,0
89427,0
38304,1
244759,0
98095,1
141416,1
46141,1
407221,0
111309,0
437376,0
162254,1
126877,1
453789,1
213606,0
3704,3
248039,1
246884,1
321327,2
100571,0
100114,1
482830,0
297383,5
398473,6
420199,1
505151,0
192052,1
458798,0
31804,1
202840,1
226357,0
49525,1
4349,3
281205,2
176461,0
223811,1
270969,1
459168,0
81350,1
255095,0
487504,0
76286,0
448985,6
432906,0
354789,1
460159,0
257859,2
327922,0
268210,2
186520,0
528286,1
158504,0
179947,1
171388,1
165391,1
386071,0
321151,0
468976,0
348919,0
66777,1
557363,1
393357,1
385422,0
154453,1
461327,0
481439,1
85078,1
371786,1
117220,1
366093,1
513362,0
380224,1
244028,2
230276,1
489691,0
106393,1
349947,2
401427,1
550110,1
419219,0
120699,1
415006,0
138050,1
542665,0
389128,0
81372,1
150085,0
186426,0
376085,6
252429,2
395562,1
147333,0
116320,1
335305,1
24501,0
153236,1
307193,2
134842,0
553749,1
511070,0
407914,0
12041,6
282837,1
330299,1
558437,2
412446,1
220654,0
206653,0
176824,0
233014,2
505333,0
327034,0
560704,1
220912,1
419716,0
374272,1
96245,1
172132,0
45074,1
145753,1
443530,1
185343,1
304554,0
314880,2
172224,1
138379,0
122224,0
191068,1
231870,1
138886,1
294214,0
289593,1
208902,0
492844,1
573582,2
286838,1
280923,0
148725,1
275058,5
268805,0
313197,0
275204,0
80234,1
456895,1
362443,6
566130,1
267273,5
479034,6
145732,1
147485,1
99574,4
247269,1
274896,2
175414,1
163126,1
190218,0
369880,0
238419,0
232851,1
271505,1
151597,1
474564,1
100130,4
495771,0
58849,0
444531,1
360208,1
35065,1
518307,1
365652,0
119554,0
17218,0
286134,1
174756,1
388833,1
547077,0
510999,0
223425,1
175447,1
562112,1
475173,6
289935,0
402686,1
207785,1
507630,1
25954,1
25467,1
526553,0
292965,1
306738,5
55833,1
182171,1
74857,1
173592,1
366095,1
458453,0
317384,2
474501,6
304345,0
469882,0
73465,1
466603,6
446049,1
371124,1
279291,1
476351,0
481220,6
165421,1
472763,1
533151,0
408875,0
552629,1
489399,0
466662,0
404177,1
526114,0
482506,1
574902,2
81011,1
434226,0
484373,0
274659,1
297448,0
160065,0
463165,0
201023,0
217421,1
328304,1
399396,1
274836,2
286463,2
228025,1
250716,0
243488,5
17666,0
311288,4
294895,2
320811,0
212038,0
300255,0
295322,1
288616,2
199894,0
499138,1
112651,1
255767,1
336393,0
40084,0
488340,1
463929,1
104624,0
103387,1
361875,6
132863,1
489253,1
348011,1
417965,1
501030,1
279341,1
407410,1
203233,4
449257,1
510326,1
147234,1
207910,1
173650,1
486452,1
88556,0
49213,1
81261,1
124192,1
42593,1
463936,0
391299,6
191414,1
128510,0
459324,0
355516,5
278054,0
106755,1
575003,5
219117,1
131469,1
229956,1
146851,1
484909,6
546043,1
182909,0
103765,0
1566,0
493101,1
393826,0
501770,1
194277,0
409098,0
517913,1
365591,1
219225,2
428212,1
222454,1
546521,1
116806,1
538587,0
125074,1
553195,0
131365,1
20671,0
489161,1
443307,1
205281,0
164473,1
493543,1
49948,1
321550,1
532992,1
110590,1
476793,1
437137,0
555904,0
511847,0
381370,1
418726,0
159007,0
67139,0
27576,1
548252,0
305347,0
103708,0
487629,1
426796,1
373184,1
499309,0
547206,1
186107,0
230048,1
325764,1
495316,0
167324,1
256963,1
49307,1
270130,2
106905,1
548150,1
236293,1
441334,0
382812,6
263237,2
42947,1
463869,1
554487,1
82507,1
529983,0
517982,0
221847,0
323976,1
82723,1
113912,1
515303,0
101816,1
76774,1
224958,0
429709,1
324649,4
81422,1
455472,6
228065,5
450974,0
116500,0
310570,1
267576,1
52851,1
194310,0
70748,0
204542,0
170250,1
302840,0
73665,1
514486,1
421794,0
69605,1
148205,0
63755,1
346636,0
215229,0
463483,0
154838,1
304528,1
308069,1
78364,1
350037,6
184186,0
331990,0
144962,0
229895,1
289956,0
2236,6
227658,1
17272,1
420197,1
164018,1
391447,1
148784,1
374917,1
78039,1
337960,1
26747,1
29126,1
354797,0
364519,0
193088,0
210418,0
571051,1
512721,1
429077,0
112517,1
320760,0
232980,5
144290,0
240919,1
396301,0
540834,1
534898,0
383724,5
312056,0
138817,1
104326,0
164609,1
161663,1
111147,1
351897,0
49250,1
467293,0
513035,0
555403,1
42743,1
142220,1
578058,2
97549,1
278704,1
90038,0
529767,0
445010,0
426776,1
503935,0
397118,6
425503,0
475687,1
123162,0
447197,0
294547,5
186758,0
70182,1
283510,2
25352,1
388499,0
235715,0
261491,1
545777,0
192240,1
155684,1
538783,1
14213,0
573624,2
173171,0
297237,5
562995,1
502397,1
437449,1
262393,1
451014,0
273108,1
19886,1
191048,0
157460,0
89691,1
528583,0
291870,0
504934,1
221708,1
523908,0
416521,1
233424,1
110331,0
301552,1
387951,1
19190,0
421233,0
240501,1
103128,0
220517,1
372229,2
82163,1
115404,1
445604,1
93141,1
364394,1
473958,1
386829,1
155912,1
257305,2
296976,0
491806,0
338101,2
337008,1
522941,0
146466,1
266164,4
407663,2
546048,1
12112,5
144372,1
251567,1
361516,1
483280,0
2154,5
117277,1
75989,1
443770,0
264043,2
182539,0
330999,1
326399,1
319830,0
229339,1
275010,2
541759,6
501756,1
410680,0
565258,1
572557,2
257600,1
285567,1
303185,1
16168,4
512699,0
392775,2
389908,1
43940,0
422561,0
186297,1
421386,1
470176,1
406924,4
131241,1
551937,1
252813,1
329807,0
219042,1
62578,1
67834,1
309634,1
240823,4
544671,0
401141,0
402770,1
183461,0
122673,0
140681,1
386295,1
455398,1
15127,0
398898,0
299612,0
204036,0
498871,1
128126,1
215883,1
373314,2
397743,0
524034,6
22999,1
95501,1
276913,6
482693,0
372733,2
169962,1
291090,2
79258,1
185065,0
79471,1
175214,0
510270,1
148868,0
237043,1
361284,6
415437,0
576615,1
500889,0
116148,1
419895,0
379436,6
125186,0
459966,0
306403,0
84106,1
181230,1
268168,2
528011,0
312132,0
152987,0
267517,1
347120,0
496290,0
423310,0
434932,0
216083,0
30242,1
381294,1
354915,2
378484,0
192364,1
9849,6
172723,1
374798,6
398369,0
298849,1
49186,1
124835,0
286653,0
476010,1
272228,2
419602,1
336042,1
391762,0
175350,0
306091,1
337160,0
476747,6
363470,1
92895,1
142212,1
145522,1
387125,1
4193,3
506865,6
487181,0
561084,1
338898,0
